# INaturalist Research-grade observations of plants in the Holosiiv forest area (aprox.), as of 13.03.2024
# GBIF.org (13 March 2024) GBIF Occurrence Download https://doi.org/10.15468/dl.7nrymj
#---------------------------------------------------------------------------------------------------------
gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3499370511	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/90890736	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus verrucosus		SPECIES	Euonymus verrucosus Scop.	Euonymus verrucosus		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.372594	30.489619							2021-07-01T15:55	1	7	2021	7723078	7723078	HUMAN_OBSERVATION	iNaturalist	Observations	90890736		Andrii Churilov	2021-08-12T14:52:10	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:04:05.460Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3499362832	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106680761	Plantae	Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Carpinus	Carpinus betulus		SPECIES	Carpinus betulus L.	Carpinus betulus		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.363341	30.506186	2.0						2022-02-13T15:12	13	2	2022	2875818	2875818	HUMAN_OBSERVATION	iNaturalist	Observations	106680761		Ihor Olshanskyi	2022-02-13T15:31:41	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T21:08:24.475Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3499360632	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106680765	Plantae	Tracheophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album	album	SUBSPECIES	Viscum album subsp. album	Viscum album album		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.363085	30.520661	2.0						2022-02-13T15:42	13	2	2022	7295709	2889828	HUMAN_OBSERVATION	iNaturalist	Observations	106680765		Ihor Olshanskyi	2022-02-13T15:31:43	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T21:17:55.659Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3499359743	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106680762	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Vinca	Vinca minor		SPECIES	Vinca minor L.	Vinca minor		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.363533	30.512119	2.0						2022-02-13T15:24	13	2	2022	3169707	3169707	HUMAN_OBSERVATION	iNaturalist	Observations	106680762		Ihor Olshanskyi	2022-02-13T15:31:42	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T20:56:13.726Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3499341829	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106638995	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Geum	Geum urbanum		SPECIES	Geum urbanum L.	Geum urbanum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.380546	30.50756	27.0						2011-06-17T17:17	17	6	2011	5369652	5369652	HUMAN_OBSERVATION	iNaturalist	Observations	106638995		Andrii Churilov	2022-02-12T23:21:26	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T22:45:48.643Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3469047932	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106257623	Plantae	Tracheophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album	album	SUBSPECIES	Viscum album subsp. album	Viscum album album		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.35986	30.52259	2.0						2022-02-06T14:35	6	2	2022	7295709	2889828	HUMAN_OBSERVATION	iNaturalist	Observations	106257623		Ihor Olshanskyi	2022-02-06T18:45:09	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T20:06:56.245Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3468799377	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/90898551	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Cardamine	Cardamine bulbifera		SPECIES	Cardamine bulbifera (L.) Crantz	Cardamine bulbifera		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.370637	30.492505							2021-07-02T17:53	2	7	2021	3045931	3045931	HUMAN_OBSERVATION	iNaturalist	Observations	90898551		Andrii Churilov	2021-08-12T16:04:44	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:28:16.216Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3468769866	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106257644	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus europaeus		SPECIES	Euonymus europaeus L.	Euonymus europaeus		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.365609	30.545455	2.0						2022-02-06T15:48	6	2	2022	3169131	3169131	HUMAN_OBSERVATION	iNaturalist	Observations	106257644		Ihor Olshanskyi	2022-02-06T18:45:14	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T21:36:58.391Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3468735923	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106257642	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus verrucosus		SPECIES	Euonymus verrucosus Scop.	Euonymus verrucosus		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.36604	30.54409	2.0						2022-02-06T15:34	6	2	2022	7723078	7723078	HUMAN_OBSERVATION	iNaturalist	Observations	106257642		Ihor Olshanskyi	2022-02-06T18:45:14	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T21:27:19.484Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3468728131	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106331990	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Plagiomnium	Plagiomnium cuspidatum		SPECIES	Plagiomnium cuspidatum (Hedw.) T.J.Kop.	Plagiomnium cuspidatum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.354908	30.494822	15.0						2022-02-07T16:37	7	2	2022	7361336	7361336	HUMAN_OBSERVATION	iNaturalist	Observations	106331990		Denis Davydov	2022-02-07T19:49:08	CC_BY_NC_4_0	Denis Davydov	Denis Davydov			2024-03-08T20:08:59.155Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3468720946	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106257640	Plantae	Tracheophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album	album	SUBSPECIES	Viscum album subsp. album	Viscum album album		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366054	30.54415	2.0						2022-02-06T15:31	6	2	2022	7295709	2889828	HUMAN_OBSERVATION	iNaturalist	Observations	106257640		Ihor Olshanskyi	2022-02-06T18:45:13	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T21:02:15.221Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3468708812	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106257645	Plantae	Tracheophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album	album	SUBSPECIES	Viscum album subsp. album	Viscum album album		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.358099	30.530008	2.0						2022-02-06T15:49	6	2	2022	7295709	2889828	HUMAN_OBSERVATION	iNaturalist	Observations	106257645		Ihor Olshanskyi	2022-02-06T18:45:15	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T21:18:08.509Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3468700899	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106332006	Plantae	Tracheophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album	album	SUBSPECIES	Viscum album subsp. album	Viscum album album		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.3543	30.500611	15.0						2022-02-07T17:38	7	2	2022	7295709	2889828	HUMAN_OBSERVATION	iNaturalist	Observations	106332006		Denis Davydov	2022-02-07T19:49:13	CC_BY_NC_4_0	Denis Davydov	Denis Davydov			2024-03-08T20:16:18.171Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3468674970	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106331995	Plantae	Bryophyta	Polytrichopsida	Polytrichales	Polytrichaceae	Atrichum	Atrichum undulatum		SPECIES	Atrichum undulatum (Hedw.) P.Beauv.	Atrichum undulatum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.356459	30.505883	15.0						2022-02-07T16:56	7	2	2022	2673299	2673299	HUMAN_OBSERVATION	iNaturalist	Observations	106331995		Denis Davydov	2022-02-07T19:49:10	CC_BY_NC_4_0	Denis Davydov	Denis Davydov			2024-03-08T21:17:30.781Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3468667902	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106257643	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Rabelera	Rabelera holostea		SPECIES	Rabelera holostea (L.) M.T.Sharples & E.A.Tripp	Rabelera holostea		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.366024	30.544081	2.0						2022-02-06T15:34	6	2	2022	11071158	11071158	HUMAN_OBSERVATION	iNaturalist	Observations	106257643		Ihor Olshanskyi	2022-02-06T18:45:14	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T21:01:52.529Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3466164170	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/105775731	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus sylvestris		SPECIES	Pinus sylvestris L.	Pinus sylvestris		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.357773	30.510857	4.0						2022-01-29T15:12	29	1	2022	5285637	5285637	HUMAN_OBSERVATION	iNaturalist	Observations	105775731		Ihor Olshanskyi	2022-01-29T16:11:32	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T21:17:35.350Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3466143366	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/52953572	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium	Cirsium oleraceum		SPECIES	Cirsium oleraceum (L.) Scop.	Cirsium oleraceum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.380198	30.5141	11.0						2020-07-13T15:21:56	13	7	2020	3113650	3113650	HUMAN_OBSERVATION	iNaturalist	Observations	52953572		Denis Davydov	2020-07-13T17:01:20	CC_BY_4_0	Igor Balashov	Igor Balashov			2024-03-08T19:57:46.148Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3466143093	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/105505010	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Corydalis	Corydalis intermedia		SPECIES	Corydalis intermedia (L.) Mérat	Corydalis intermedia		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.3715	30.4917							2020-04-13T15:05	13	4	2020	5531229	5531229	HUMAN_OBSERVATION	iNaturalist	Observations	105505010		Oleksandr Shynder	2022-01-24T16:34:23	CC_BY_NC_4_0	Oleksandr Shynder	Oleksandr Shynder			2024-03-08T20:15:46.631Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3466095452	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/52955548	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Melilotus	Melilotus albus		SPECIES	Melilotus albus Medik.	Melilotus albus		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.379629	30.518065	5.0						2020-07-13T16:24:03	13	7	2020	2971095	2971095	HUMAN_OBSERVATION	iNaturalist	Observations	52955548		Denis Davydov	2020-07-13T17:03:17	CC_BY_4_0	Igor Balashov	Igor Balashov			2024-03-08T22:32:11.208Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3466088591	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/94966179	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium	Cirsium vulgare		SPECIES	Cirsium vulgare (Savi) Ten.	Cirsium vulgare		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.380695	30.495911							2021-09-06T16:56	6	9	2021	3112801	3112801	HUMAN_OBSERVATION	iNaturalist	Observations	94966179		Andrii Churilov	2021-09-15T20:31:02	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:31:05.696Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3466037440	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/52954304	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Chaerophyllum	Chaerophyllum aromaticum		SPECIES	Chaerophyllum aromaticum L.	Chaerophyllum aromaticum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.378943	30.514468	24.0						2020-07-13T15:47:06	13	7	2020	3642608	3642608	HUMAN_OBSERVATION	iNaturalist	Observations	52954304		Denis Davydov	2020-07-13T16:58:58	CC_BY_4_0	Igor Balashov	Igor Balashov			2024-03-08T20:53:33.176Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3466031461	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/52954327	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Carduus	Carduus crispus		SPECIES	Carduus crispus L.	Carduus crispus		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.378738	30.514174	9.0						2020-07-13T15:48:20	13	7	2020	3114649	3114649	HUMAN_OBSERVATION	iNaturalist	Observations	52954327		Denis Davydov	2020-07-13T16:58:48	CC_BY_4_0	Igor Balashov	Igor Balashov			2024-03-08T22:32:10.925Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3466018444	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/52954623	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lotus	Lotus corniculatus		SPECIES	Lotus corniculatus L.	Lotus corniculatus		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.378635	30.514591	9.0						2020-07-13T15:54:41	13	7	2020	5357013	5357013	HUMAN_OBSERVATION	iNaturalist	Observations	52954623		Denis Davydov	2020-07-13T16:57:29	CC_BY_4_0	Igor Balashov	Igor Balashov			2024-03-08T19:53:24.811Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3466018443	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/52954425	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Crepis	Crepis foetida		SPECIES	Crepis foetida L.	Crepis foetida		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.378727	30.514436	6.0						2020-07-13T15:51:23	13	7	2020	5403470	5403470	HUMAN_OBSERVATION	iNaturalist	Observations	52954425		Denis Davydov	2020-07-13T16:58:19	CC_BY_4_0	Igor Balashov	Igor Balashov			2024-03-08T21:14:16.574Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3465978369	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/52956113	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Aegopodium	Aegopodium podagraria		SPECIES	Aegopodium podagraria L.	Aegopodium podagraria		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.382401	30.52084	12.0						2020-07-13T17:07:14	13	7	2020	3034620	3034620	HUMAN_OBSERVATION	iNaturalist	Observations	52956113		Denis Davydov	2020-07-13T17:05:27	CC_BY_4_0	Igor Balashov	Igor Balashov			2024-03-08T20:48:39.844Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3465952385	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/52955037	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	Trifolium medium		SPECIES	Trifolium medium L.	Trifolium medium		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.378858	30.516173	22.0						2020-07-13T16:11:19	13	7	2020	5358812	5358812	HUMAN_OBSERVATION	iNaturalist	Observations	52955037		Denis Davydov	2020-07-13T17:04:42	CC_BY_4_0	Igor Balashov	Igor Balashov			2024-03-08T19:54:29.310Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3465950399	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/52954125	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Scrophularia	Scrophularia umbrosa		SPECIES	Scrophularia umbrosa Dumort.	Scrophularia umbrosa		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.378933	30.514449	5.0						2020-07-13T15:42:47	13	7	2020	3170866	3170866	HUMAN_OBSERVATION	iNaturalist	Observations	52954125		Denis Davydov	2020-07-13T17:00:20	CC_BY_4_0	Igor Balashov	Igor Balashov			2024-03-08T20:42:17.423Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3457172040	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/103375628	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Ficaria	Ficaria verna		SPECIES	Ficaria verna Huds.	Ficaria verna		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.379219	30.497941							2021-12-20T14:58:40	20	12	2021	9094061	9094061	HUMAN_OBSERVATION	iNaturalist	Observations	103375628		Andrii Churilov	2021-12-20T18:37:19	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T22:49:51.341Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3457165942	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104342658	Plantae	Tracheophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum album		SPECIES	Viscum album L.	Viscum album		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.38377	30.509635							2022-01-04T14:53:27	4	1	2022	2889828	2889828	HUMAN_OBSERVATION	iNaturalist	Observations	104342658		Andrii Churilov	2022-01-04T13:43:07	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:31:10.566Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3457165932	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104340218	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae	Hypnum	Hypnum cupressiforme		SPECIES	Hypnum cupressiforme Hedw.	Hypnum cupressiforme		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.382928	30.510041							2022-01-04T14:35:15	4	1	2022	2681972	2681972	HUMAN_OBSERVATION	iNaturalist	Observations	104340218		Andrii Churilov	2022-01-04T12:35:56	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T22:50:18.577Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3457165922	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104337618	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Chaerophyllum	Chaerophyllum temulum		SPECIES	Chaerophyllum temulum L.	Chaerophyllum temulum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.381929	30.505524							2022-01-04T13:16:33	4	1	2022	3034650	3034650	HUMAN_OBSERVATION	iNaturalist	Observations	104337618		Andrii Churilov	2022-01-04T11:18:17	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T22:50:18.534Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3457158592	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104296758	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Rabelera	Rabelera holostea		SPECIES	Rabelera holostea (L.) M.T.Sharples & E.A.Tripp	Rabelera holostea		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.36288	30.525838	2.0						2022-01-02T13:38	2	1	2022	11071158	11071158	HUMAN_OBSERVATION	iNaturalist	Observations	104296758		Ihor Olshanskyi	2022-01-03T20:11:51	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T20:28:24.524Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3457124558	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104339976	Plantae	Bryophyta	Polytrichopsida	Polytrichales	Polytrichaceae	Atrichum	Atrichum undulatum		SPECIES	Atrichum undulatum (Hedw.) P.Beauv.	Atrichum undulatum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.384279	30.510452							2022-01-04T14:28:20	4	1	2022	2673299	2673299	HUMAN_OBSERVATION	iNaturalist	Observations	104339976		Andrii Churilov	2022-01-04T12:30:08	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:05:25.322Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3457124541	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104337626	Plantae	Tracheophyta	Magnoliopsida	Piperales	Aristolochiaceae	Asarum	Asarum europaeum		SPECIES	Asarum europaeum L.	Asarum europaeum		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.381923	30.505562							2022-01-04T13:16:11	4	1	2022	7313595	7313595	HUMAN_OBSERVATION	iNaturalist	Observations	104337626		Andrii Churilov	2022-01-04T11:18:47	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2024-03-08T21:05:25.133Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3457120657	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104296769	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Dryopteris	Dryopteris filix-mas		SPECIES	Dryopteris filix-mas (L.) Schott	Dryopteris filix-mas		UA		Kiev City	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.36285	30.525745	2.0						2022-01-02T14:07	2	1	2022	5275132	5275132	HUMAN_OBSERVATION	iNaturalist	Observations	104296769		Ihor Olshanskyi	2022-01-03T20:11:54	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2024-03-08T21:08:12.882Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
